support,itemsets
0.19596258000984737,"frozenset({'x', 'e', 't', 's', 'p', 'w', 'o', 'n'})"
0.19596258000984737,"frozenset({'x', 'e', 'f', 't', 's', 'p', 'w', 'o', 'n'})"
0.19694731659281142,"frozenset({'x', 'e', 'f', 'b', 't', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'b', 't', 'p', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'b', 't', 'o', 'w'})"
0.18906942392909898,"frozenset({'x', 'e', 'b', 't', 'o', 'n'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 't', 's', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'b', 't', 'p', 'w', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'f', 'b', 't', 'w', 'o'})"
0.19694731659281142,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'w', 'o'})"
0.18906942392909898,"frozenset({'x', 'e', 'b', 't', 'w', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'b', 't', 'p', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'f', 'b', 't', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'b', 't', 'p', 'w', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'f', 'b', 't', 'w', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'o', 'n'})"
0.18906942392909898,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'w', 'o', 'n'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 't', 's', 'w', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'o'})"
0.18020679468242246,"frozenset({'x', 'e', 'b', 't', 's', 'o', 'n'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'w', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'w', 'o'})"
0.18020679468242246,"frozenset({'x', 'e', 'b', 't', 's', 'w', 'o', 'n'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'o'})"
0.18020679468242246,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'o', 'n'})"
0.18020679468242246,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'o', 'n'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'w', 'o'})"
0.18020679468242246,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'w', 'o', 'n'})"
0.18020679468242246,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'w', 'o', 'n'})"
0.18020679468242246,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'o', 'n'})"
0.18020679468242246,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'w', 'o', 'n'})"
0.1757754800590842,"frozenset({'x', 'e', 't', 'c', 'w'})"
0.1757754800590842,"frozenset({'x', 'e', 't', 'c', 'p'})"
0.1757754800590842,"frozenset({'x', 'e', 'f', 't', 'c'})"
0.16962087641555884,"frozenset({'x', 'e', 't', 'c', 's'})"
0.16789758739537175,"frozenset({'x', 'e', 't', 'c', 'n'})"
0.1654357459379616,"frozenset({'x', 'e', 't', 'c', 'o'})"
0.16001969473165928,"frozenset({'x', 'e', 'b', 't', 'c'})"
0.1757754800590842,"frozenset({'x', 'e', 't', 'c', 'p', 'w'})"
0.1757754800590842,"frozenset({'x', 'e', 'f', 't', 'c', 'p'})"
0.1757754800590842,"frozenset({'x', 'e', 'f', 't', 'c', 'w'})"
0.1757754800590842,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'w'})"
0.16962087641555884,"frozenset({'x', 'e', 'f', 't', 'c', 's'})"
0.16962087641555884,"frozenset({'x', 'e', 't', 'c', 's', 'p'})"
0.16962087641555884,"frozenset({'x', 'e', 't', 'c', 's', 'w'})"
0.16962087641555884,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p'})"
0.16962087641555884,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'w'})"
0.16962087641555884,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'w'})"
0.16962087641555884,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'w'})"
0.16789758739537175,"frozenset({'x', 'e', 'f', 't', 'c', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 't', 'c', 'p', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 't', 'c', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 't', 'c', 's', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 'f', 't', 'c', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 't', 'c', 'p', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 't', 'c', 's', 'w', 'n'})"
0.16789758739537175,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'w', 'n'})"
0.16174298375184637,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'w', 'n'})"
0.1654357459379616,"frozenset({'x', 'e', 'f', 't', 'c', 'o'})"
0.1654357459379616,"frozenset({'x', 'e', 't', 'c', 'p', 'o'})"
0.1654357459379616,"frozenset({'x', 'e', 't', 'c', 'o', 'w'})"
0.15952732644017725,"frozenset({'x', 'e', 't', 'c', 's', 'o'})"
0.15755785327424915,"frozenset({'x', 'e', 't', 'c', 'o', 'n'})"
0.1654357459379616,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'o'})"
0.1654357459379616,"frozenset({'x', 'e', 't', 'c', 'p', 'w', 'o'})"
0.1654357459379616,"frozenset({'x', 'e', 'f', 't', 'c', 'w', 'o'})"
0.1654357459379616,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'w', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 't', 'c', 's', 'w', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'w', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'w', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'o'})"
0.15952732644017725,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'w', 'o'})"
0.15755785327424915,"frozenset({'x', 'e', 't', 'c', 'w', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 't', 'c', 'p', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 'f', 't', 'c', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 't', 'c', 's', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 't', 'c', 'p', 'w', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 'f', 't', 'c', 'w', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 't', 'c', 's', 'w', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'o', 'n'})"
0.15755785327424915,"frozenset({'x', 'e', 'f', 't', 'c', 'p', 'w', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'w', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'o', 'n'})"
0.1516494337764648,"frozenset({'x', 'e', 'f', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.16001969473165928,"frozenset({'x', 'e', 'f', 'b', 't', 'c'})"
0.16001969473165928,"frozenset({'x', 'e', 'b', 't', 'c', 'p'})"
0.16001969473165928,"frozenset({'x', 'e', 'b', 't', 'c', 'w'})"
0.15386509108813393,"frozenset({'x', 'e', 'b', 't', 'c', 's'})"
0.15214180206794684,"frozenset({'x', 'e', 'b', 't', 'c', 'n'})"
0.14967996061053668,"frozenset({'x', 'e', 'b', 't', 'c', 'o'})"
0.16001969473165928,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p'})"
0.16001969473165928,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'w'})"
0.16001969473165928,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'w'})"
0.16001969473165928,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'w'})"
0.15386509108813393,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'w'})"
0.15386509108813393,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p'})"
0.15386509108813393,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's'})"
0.15386509108813393,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'w'})"
0.15386509108813393,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'w'})"
0.15386509108813393,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p'})"
0.15386509108813393,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'w'})"
0.15214180206794684,"frozenset({'x', 'e', 'b', 't', 'c', 'w', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'w', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'w', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'w', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'n'})"
0.15214180206794684,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'w', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'w', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'w', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'n'})"
0.14598719842442145,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'w', 'n'})"
0.14967996061053668,"frozenset({'x', 'e', 'b', 't', 'c', 'w', 'o'})"
0.14967996061053668,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'o'})"
0.14967996061053668,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'o'})"
0.14180206794682423,"frozenset({'x', 'e', 'b', 't', 'c', 'o', 'n'})"
0.14967996061053668,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'w', 'o'})"
0.14967996061053668,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'o'})"
0.14967996061053668,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'w', 'o'})"
0.14967996061053668,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'w', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'w', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'w', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'w', 'o'})"
0.14377154111275234,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'w', 'o'})"
0.14180206794682423,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'b', 't', 'c', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'b', 't', 'c', 'p', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'w', 'o', 'n'})"
0.14180206794682423,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 'p', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'b', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.1358936484490399,"frozenset({'x', 'e', 'f', 'b', 't', 'c', 's', 'p', 'w', 'o', 'n'})"
0.2191038897095027,"frozenset({'x', 'e', 'b', 't', 'w'})"
0.2191038897095027,"frozenset({'x', 'e', 'b', 't', 'p'})"
0.2191038897095027,"frozenset({'x', 'e', 'f', 'b', 't'})"
0.21122599704579026,"frozenset({'x', 'e', 'b', 't', 'n'})"
0.20925652387986213,"frozenset({'x', 'e', 'b', 't', 's'})"
0.2191038897095027,"frozenset({'x', 'e', 'b', 't', 'p', 'w'})"
0.2191038897095027,"frozenset({'x', 'e', 'f', 'b', 't', 'p'})"
0.2191038897095027,"frozenset({'x', 'e', 'f', 'b', 't', 'w'})"
0.2191038897095027,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'w'})"
0.21122599704579026,"frozenset({'x', 'e', 'f', 'b', 't', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'b', 't', 'p', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'b', 't', 'w', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'f', 'b', 't', 'w', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'b', 't', 'p', 'w', 'n'})"
0.21122599704579026,"frozenset({'x', 'e', 'f', 'b', 't', 'p', 'w', 'n'})"
0.20925652387986213,"frozenset({'x', 'e', 'f', 'b', 't', 's'})"
0.20925652387986213,"frozenset({'x', 'e', 'b', 't', 's', 'p'})"
0.20925652387986213,"frozenset({'x', 'e', 'b', 't', 's', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'b', 't', 's', 'n'})"
0.20925652387986213,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p'})"
0.20925652387986213,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'n'})"
0.20925652387986213,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'n'})"
0.20137863121614968,"frozenset({'x', 'e', 'b', 't', 's', 'w', 'n'})"
0.20925652387986213,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'n'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'w', 'n'})"
0.20137863121614968,"frozenset({'x', 'e', 'b', 't', 's', 'p', 'w', 'n'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'b', 't', 's', 'p', 'w', 'n'})"
0.31363860167405216,"frozenset({'f', 'x', 't', 'b'})"
0.31363860167405216,"frozenset({'x', 't', 'b', 'p'})"
0.31363860167405216,"frozenset({'x', 't', 'w', 'b'})"
0.30379123584441164,"frozenset({'x', 't', 'b', 's'})"
0.31363860167405216,"frozenset({'x', 'f', 'b', 't', 'p'})"
0.31363860167405216,"frozenset({'x', 'f', 'b', 't', 'w'})"
0.30379123584441164,"frozenset({'x', 'f', 'b', 't', 's'})"
0.31363860167405216,"frozenset({'x', 'b', 't', 'p', 'w'})"
0.30379123584441164,"frozenset({'x', 'b', 't', 's', 'p'})"
0.30379123584441164,"frozenset({'x', 'b', 't', 's', 'w'})"
0.31363860167405216,"frozenset({'x', 'f', 'b', 't', 'p', 'w'})"
0.30379123584441164,"frozenset({'x', 'f', 'b', 't', 's', 'p'})"
0.30379123584441164,"frozenset({'x', 'f', 'b', 't', 's', 'w'})"
0.30379123584441164,"frozenset({'x', 'b', 't', 's', 'p', 'w'})"
0.30379123584441164,"frozenset({'x', 'f', 'b', 't', 's', 'p', 'w'})"
0.27671097981290005,"frozenset({'x', 'w', 'k'})"
0.27671097981290005,"frozenset({'x', 'k', 'p'})"
0.27671097981290005,"frozenset({'x', 'f', 'k'})"
0.26637124569177745,"frozenset({'x', 'o', 'k'})"
0.24126046282619398,"frozenset({'x', 'e', 'k'})"
0.23830625307730183,"frozenset({'x', 'c', 'k'})"
0.23338257016248154,"frozenset({'x', 'k', 'n'})"
0.1859921221073363,"frozenset({'k', 'x', 's'})"
0.18020679468242246,"frozenset({'x', 't', 'k'})"
0.2634170359428853,"frozenset({'x', 'b', 'k'})"
0.27671097981290005,"frozenset({'x', 'w', 'k', 'p'})"
0.27671097981290005,"frozenset({'x', 'f', 'k', 'p'})"
0.27671097981290005,"frozenset({'x', 'w', 'f', 'k'})"
0.27671097981290005,"frozenset({'x', 'f', 'k', 'p', 'w'})"
0.26637124569177745,"frozenset({'x', 'o', 'f', 'k'})"
0.26637124569177745,"frozenset({'x', 'o', 'k', 'p'})"
0.26637124569177745,"frozenset({'x', 'w', 'o', 'k'})"
0.26637124569177745,"frozenset({'x', 'f', 'k', 'p', 'o'})"
0.26637124569177745,"frozenset({'x', 'f', 'k', 'o', 'w'})"
0.26637124569177745,"frozenset({'x', 'k', 'o', 'p', 'w'})"
0.26637124569177745,"frozenset({'x', 'f', 'k', 'o', 'p', 'w'})"
0.24126046282619398,"frozenset({'x', 'e', 'f', 'k'})"
0.24126046282619398,"frozenset({'x', 'e', 'k', 'p'})"
0.24126046282619398,"frozenset({'x', 'e', 'w', 'k'})"
0.23092072870507138,"frozenset({'x', 'e', 'o', 'k'})"
0.22796651895617923,"frozenset({'x', 'e', 'b', 'k'})"
0.24126046282619398,"frozenset({'x', 'e', 'f', 'k', 'p'})"
0.24126046282619398,"frozenset({'x', 'e', 'k', 'p', 'w'})"
0.24126046282619398,"frozenset({'x', 'e', 'f', 'k', 'w'})"
0.24126046282619398,"frozenset({'x', 'e', 'f', 'k', 'p', 'w'})"
0.23092072870507138,"frozenset({'x', 'e', 'k', 'o', 'w'})"
0.23092072870507138,"frozenset({'x', 'e', 'k', 'p', 'o'})"
0.23092072870507138,"frozenset({'x', 'e', 'f', 'k', 'o'})"
0.23092072870507138,"frozenset({'x', 'e', 'k', 'o', 'p', 'w'})"
0.23092072870507138,"frozenset({'x', 'e', 'f', 'k', 'o', 'w'})"
0.23092072870507138,"frozenset({'x', 'e', 'f', 'k', 'p', 'o'})"
0.23092072870507138,"frozenset({'x', 'e', 'f', 'k', 'p', 'w', 'o'})"
0.22796651895617923,"frozenset({'x', 'e', 'b', 'k', 'w'})"
0.22796651895617923,"frozenset({'x', 'e', 'b', 'k', 'p'})"
0.22796651895617923,"frozenset({'x', 'e', 'f', 'b', 'k'})"
0.21762678483505662,"frozenset({'x', 'e', 'b', 'k', 'o'})"
0.22796651895617923,"frozenset({'x', 'e', 'b', 'k', 'p', 'w'})"
0.22796651895617923,"frozenset({'x', 'e', 'f', 'b', 'k', 'w'})"
0.21762678483505662,"frozenset({'x', 'e', 'b', 'k', 'o', 'w'})"
0.22796651895617923,"frozenset({'x', 'e', 'f', 'b', 'k', 'p'})"
0.21762678483505662,"frozenset({'x', 'e', 'b', 'k', 'p', 'o'})"
0.21762678483505662,"frozenset({'x', 'e', 'f', 'b', 'k', 'o'})"
0.22796651895617923,"frozenset({'x', 'e', 'f', 'b', 'k', 'p', 'w'})"
0.21762678483505662,"frozenset({'x', 'e', 'b', 'k', 'p', 'w', 'o'})"
0.21762678483505662,"frozenset({'x', 'e', 'f', 'b', 'k', 'w', 'o'})"
0.21762678483505662,"frozenset({'x', 'e', 'f', 'b', 'k', 'p', 'o'})"
0.21762678483505662,"frozenset({'x', 'e', 'f', 'b', 'k', 'p', 'w', 'o'})"
0.23830625307730183,"frozenset({'x', 'c', 'f', 'k'})"
0.23830625307730183,"frozenset({'x', 'c', 'k', 'p'})"
0.23830625307730183,"frozenset({'x', 'c', 'w', 'k'})"
0.23682914820285575,"frozenset({'x', 'c', 'o', 'k'})"
0.20285573609059576,"frozenset({'x', 'e', 'c', 'k'})"
0.22501230920728704,"frozenset({'x', 'c', 'b', 'k'})"
0.23830625307730183,"frozenset({'x', 'f', 'k', 'c', 'p'})"
0.23830625307730183,"frozenset({'x', 'k', 'c', 'p', 'w'})"
0.23830625307730183,"frozenset({'x', 'f', 'k', 'c', 'w'})"
0.23830625307730183,"frozenset({'x', 'f', 'k', 'c', 'p', 'w'})"
0.23682914820285575,"frozenset({'x', 'k', 'c', 'o', 'w'})"
0.23682914820285575,"frozenset({'x', 'k', 'c', 'p', 'o'})"
0.23682914820285575,"frozenset({'x', 'f', 'k', 'c', 'o'})"
0.23682914820285575,"frozenset({'x', 'k', 'c', 'o', 'p', 'w'})"
0.23682914820285575,"frozenset({'x', 'f', 'k', 'c', 'o', 'w'})"
0.23682914820285575,"frozenset({'x', 'f', 'k', 'c', 'p', 'o'})"
0.23682914820285575,"frozenset({'x', 'f', 'k', 'c', 'p', 'w', 'o'})"
0.20285573609059576,"frozenset({'x', 'e', 'k', 'c', 'w'})"
0.20285573609059576,"frozenset({'x', 'e', 'k', 'c', 'p'})"
0.20285573609059576,"frozenset({'x', 'e', 'f', 'k', 'c'})"
0.20137863121614968,"frozenset({'x', 'e', 'k', 'c', 'o'})"
0.189561792220581,"frozenset({'x', 'e', 'b', 'k', 'c'})"
0.20285573609059576,"frozenset({'x', 'e', 'k', 'c', 'p', 'w'})"
0.20285573609059576,"frozenset({'x', 'e', 'f', 'k', 'c', 'p'})"
0.20285573609059576,"frozenset({'x', 'e', 'f', 'k', 'c', 'w'})"
0.20285573609059576,"frozenset({'x', 'e', 'f', 'k', 'c', 'p', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'k', 'c', 'o'})"
0.20137863121614968,"frozenset({'x', 'e', 'k', 'c', 'p', 'o'})"
0.20137863121614968,"frozenset({'x', 'e', 'k', 'c', 'o', 'w'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'k', 'c', 'p', 'o'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'k', 'c', 'w', 'o'})"
0.20137863121614968,"frozenset({'x', 'e', 'k', 'c', 'p', 'w', 'o'})"
0.20137863121614968,"frozenset({'x', 'e', 'f', 'k', 'c', 'p', 'w', 'o'})"
0.189561792220581,"frozenset({'x', 'e', 'f', 'b', 'k', 'c'})"
0.189561792220581,"frozenset({'x', 'e', 'b', 'k', 'c', 'p'})"
0.189561792220581,"frozenset({'x', 'e', 'b', 'k', 'c', 'w'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 'k', 'c', 'o'})"
0.189561792220581,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'p'})"
0.189561792220581,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'w'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'o'})"
0.189561792220581,"frozenset({'x', 'e', 'b', 'k', 'c', 'p', 'w'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 'k', 'c', 'p', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 'k', 'c', 'w', 'o'})"
0.189561792220581,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'p', 'w'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'p', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'w', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'b', 'k', 'c', 'p', 'w', 'o'})"
0.1880846873461349,"frozenset({'x', 'e', 'f', 'b', 'k', 'c', 'p', 'w', 'o'})"
0.22501230920728704,"frozenset({'x', 'b', 'k', 'c', 'w'})"
0.22501230920728704,"frozenset({'x', 'b', 'k', 'c', 'p'})"
0.22501230920728704,"frozenset({'x', 'f', 'b', 'k', 'c'})"
0.22353520433284096,"frozenset({'x', 'b', 'k', 'c', 'o'})"
0.22501230920728704,"frozenset({'x', 'b', 'k', 'c', 'p', 'w'})"
0.22501230920728704,"frozenset({'x', 'f', 'b', 'k', 'c', 'w'})"
0.22353520433284096,"frozenset({'x', 'b', 'k', 'c', 'o', 'w'})"
0.22501230920728704,"frozenset({'x', 'f', 'b', 'k', 'c', 'p'})"
0.22353520433284096,"frozenset({'x', 'b', 'k', 'c', 'p', 'o'})"
0.22353520433284096,"frozenset({'x', 'f', 'b', 'k', 'c', 'o'})"
0.22501230920728704,"frozenset({'x', 'f', 'b', 'k', 'c', 'p', 'w'})"
0.22353520433284096,"frozenset({'x', 'b', 'k', 'c', 'p', 'w', 'o'})"
0.22353520433284096,"frozenset({'x', 'f', 'b', 'k', 'c', 'w', 'o'})"
0.22353520433284096,"frozenset({'x', 'f', 'b', 'k', 'c', 'p', 'o'})"
0.22353520433284096,"frozenset({'x', 'f', 'b', 'k', 'c', 'p', 'w', 'o'})"
0.23338257016248154,"frozenset({'x', 'f', 'k', 'n'})"
0.23338257016248154,"frozenset({'x', 'p', 'k', 'n'})"
0.23338257016248154,"frozenset({'x', 'w', 'k', 'n'})"
0.22304283604135894,"frozenset({'x', 'o', 'k', 'n'})"
0.19793205317577547,"frozenset({'x', 'e', 'k', 'n'})"
0.19497784342688332,"frozenset({'x', 'c', 'k', 'n'})"
0.22008862629246675,"frozenset({'x', 'b', 'k', 'n'})"
0.23338257016248154,"frozenset({'x', 'f', 'k', 'p', 'n'})"
0.23338257016248154,"frozenset({'x', 'k', 'p', 'w', 'n'})"
0.23338257016248154,"frozenset({'x', 'f', 'k', 'w', 'n'})"
